cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,xgboost_native,full,40000,3,0,0.830417087864719,0.4580370548368444,0.051375,0.960625,0.03548445511585038,0.7037080654649095,-0.4476905279187224,411
prostate,xgboost_native,full,40000,3,1,0.8221888576724092,0.42621365007997963,0.051375,0.959375,0.036936022996765044,0.685978524099371,-0.4658924559415312,411
prostate,xgboost_native,full,40000,3,2,0.8454426771492484,0.46734294525067804,0.051375,0.960625,0.03536483171245366,0.7325545427372153,-0.4254597447892703,411
prostate,xgboost_native,full,40000,3,3,0.8118773201961221,0.39046388475740107,0.051375,0.957125,0.03864133783510625,0.6323233456861224,-0.6112096459241637,411
prostate,xgboost_native,full,40000,3,4,0.8241028565798834,0.4347079642246078,0.0515,0.959625,0.036423043883005955,0.6525092058686343,-0.6150637748282436,412
prostate,xgboost_native,full,40000,4,0,0.8340192729969329,0.4581532483375562,0.051375,0.96,0.03581127240514646,0.6805538900259775,-0.5611029741747282,411
prostate,xgboost_native,full,40000,4,1,0.8279211587779597,0.4412631908775227,0.051375,0.9575,0.03665727091533995,0.7014394196525789,-0.4561153077498906,411
prostate,xgboost_native,full,40000,4,2,0.8258745610483094,0.43595026225456296,0.051375,0.95975,0.03649120108069705,0.6800546311257352,-0.49803816612254304,411
prostate,xgboost_native,full,40000,4,3,0.8161817959724649,0.4342489579978295,0.051375,0.9605,0.0366579469616526,0.6620411032532905,-0.537449970139863,411
prostate,xgboost_native,full,40000,4,4,0.8193266962142576,0.4270735560385704,0.0515,0.96075,0.036647660452739754,0.6733539992765201,-0.5127221041032531,412
prostate,xgboost_native,full,40000,5,0,0.833229777123311,0.45900845520608613,0.051375,0.96075,0.035548488981123914,0.7215798001703825,-0.3614598259870598,411
prostate,xgboost_native,full,40000,5,1,0.813355801504226,0.40386731566768663,0.051375,0.958625,0.03793862254314109,0.625007662115776,-0.6433740602822469,411
prostate,xgboost_native,full,40000,5,2,0.8136034707681338,0.4011629590062246,0.051375,0.95825,0.03805666884035736,0.6355306538497382,-0.6345161545499961,411
prostate,xgboost_native,full,40000,5,3,0.828245292921404,0.4200951496869344,0.051375,0.958375,0.03719178275559446,0.6756361447983501,-0.5457238148572341,411
prostate,xgboost_native,full,40000,5,4,0.8329813681285219,0.47374494811868645,0.0515,0.96025,0.03527201319477307,0.7316368580429511,-0.4375788790340411,412
prostate,xgboost_native,full,40000,6,0,0.8436944046624021,0.457940881624625,0.051375,0.960125,0.03597821027819069,0.7215200460963712,-0.3907344999266854,411
prostate,xgboost_native,full,40000,6,1,0.8147060398277824,0.39759180620712853,0.051375,0.957375,0.03855777098220997,0.6275782755657385,-0.6419302910467263,411
prostate,xgboost_native,full,40000,6,2,0.8317774253233086,0.43199415789158485,0.051375,0.958,0.03713207247435945,0.6936790298107498,-0.5011192368737551,411
prostate,xgboost_native,full,40000,6,3,0.8069232937030449,0.41798063212807157,0.051375,0.958875,0.037306303171242894,0.6307682631218465,-0.5919291396814927,411
prostate,xgboost_native,full,40000,6,4,0.8291054859230977,0.46309729462821086,0.0515,0.96125,0.0351892852046135,0.7037096813325198,-0.5426351311323216,412
prostate,xgboost_native,full,40000,7,0,0.8227212263620126,0.4376951988816762,0.051375,0.95925,0.036676710266944385,0.6422719011714859,-0.6059487169949576,411
prostate,xgboost_native,full,40000,7,1,0.8236147593568487,0.41573097093589495,0.051375,0.95775,0.03740970013194359,0.6790581041998314,-0.48005464554987176,411
